Origin,Destination,Aircraft_Code,Engine_Code,Distance_km,Fuel_Burn_kg,CO2_kg,Weather_Penalty_Index,Adjusted_Fuel_Burn_kg,Adjusted_CO2_kg,Callsign,FlightDate,Holding_Loop_Detected,Altitude_Drift,Unplanned_Reroute,Deviation_km,RTK,CO2_per_RTK,Predicted_CO2_per_RTK,esg_match_percent,SHAP_Top_Feature,route_efficiency_score,fuel_savings_if_alt_route,recommended_reroute_flag,suggested_reroute_distance_km,suggested_reroute_co2_saving_kg,ESG_Benchmark_Score,Seat_Count,Estimated_Passengers,ASK,RPK,Revenue,Yield_USD_per_RPK,callsign,number,aircraft_uid,typecode,origin,destination,firstseen,lastseen,day,latitude_1,longitude_1,altitude_1,latitude_2,longitude_2,altitude_2,load_factor,Estimated_Revenue_USD
OPKC,OMDB,B77W,GE90-115B,1188.274788606433,17946.58403083993,56711.20553745418,0.0575325766376834,848.5601314631089,2681.4500154234247,EY4014,2026-09-19,1,,False,0.0,106944.73,547.6,0.5175515670757346,94.7522681827838,Distance_km,1.0,0.0,0.0,1188.274788606433,0.0,PASS,368.0,289,437285.1222071674,349828.09776573395,41979.37173188807,0.12,,,,,,,,,,,,,,,,0.7843762924076859,41979.37173188807
OPIS,OMDB,B77W,GE90-115B,1925.5193500604628,29081.23200980729,91896.69315099104,0.062715742304488,1370.790223621619,4331.697106644316,EY3619,2025-10-09,1,,False,0.0,173296.74,545.91,0.5243613522836077,96.49335439933206,Distance_km,1.0,0.0,0.0,1925.5193500604628,0.0,PASS,368.0,291,708591.1208222503,566872.8966578003,68024.74759893604,0.12,,,,,,,,,,,,,,,,0.7917591260572041,68024.74759893604
ULLI,OMDB,B77W,GE90-115B,4300.608105648133,64952.33719655113,205249.3855411016,0.0413509094881742,3048.7775681302305,9634.137115291527,EY2011,2025-05-26,1,,False,0.0,387054.73,543.62,0.5071066459705842,93.18098932081922,Distance_km,1.0,0.0,0.0,4300.608105648133,0.0,PASS,368.0,321,1582623.7828785127,1266099.0263028103,151931.88315633722,0.12,,,,,,,,,,,,,,,,0.8728610650382171,151931.88315633722
EGBB,OMDB,B77W,GE90-115B,5603.408765882395,84628.61220340214,267426.4145627508,0.0342397878549181,4007.5936053209184,12663.9957928141,EY5889,2027-01-12,1,,False,0.0,504306.79,548.44,0.5311225348930689,97.02068061139214,Distance_km,1.0,0.0,0.0,5603.408765882395,0.0,PASS,368.0,295,2062054.4258447213,1649643.5406757772,197957.22488109325,0.12,,,,,,,,,,,,,,,,0.802405002093686,197957.22488109325
RPLL,OMDB,B77W,GE90-115B,6906.037713866663,104302.2938300408,329595.24850292894,0.0400285587564837,4944.345036730483,15624.130316068327,EY5984,2025-07-06,1,,False,0.0,621543.39,549.01,0.5179990113856255,93.0475874091839,Distance_km,1.0,0.0,0.0,6906.037713866663,0.0,PASS,368.0,317,2541421.878702932,2033137.5029623453,243976.5003554815,0.12,,,,,,,,,,,,,,,,0.8623049560741805,243976.50035548143
VRMM,OMDB,B77W,GE90-115B,3040.7766919697865,45925.02924803686,145123.09242379648,0.0350874028288008,2177.445744752175,6880.728553416873,EY2229,2027-06-20,1,,False,0.0,273669.9,549.12,0.5207892023836797,94.93269630608826,Distance_km,1.0,0.0,0.0,3040.7766919697865,0.0,PASS,368.0,316,1119005.8226448814,895204.6581159052,107424.55897390864,0.12,,,,,,,,,,,,,,,,0.8584420092342088,107424.55897390863
LEMD,OMDB,B77W,GE90-115B,5648.827179666825,85314.5691784598,269594.038603933,0.0367256837523942,4014.959275126396,12687.271309399412,EY1635,2025-07-21,1,,False,0.0,508394.45,545.03,0.5089298094007232,93.85448077440526,Distance_km,1.0,0.0,0.0,5648.827179666825,0.0,PASS,368.0,284,2078768.402117392,1663014.7216939137,199561.7666032696,0.12,,,,,,,,,,,,,,,,0.770481715806588,199561.76660326964
ESSA,OMDB,B77W,GE90-115B,4785.109322222877,74377.48748848077,235032.86046359924,0.0477355684463159,3515.9566951734846,11110.423156748211,EY7076,2026-09-18,1,,False,0.0,430659.84,563.45,0.5271545658464288,96.205059890885,Distance_km,1.0,0.0,0.0,4785.109322222877,0.0,PASS,368.0,297,1760920.2305780188,1408736.1844624153,169048.34213548983,0.12,,,,,,,,,,,,,,,,0.8080322139674154,169048.34213548983
EHAM,OMDB,B77W,GE90-115B,5168.63641597926,80338.85215049174,253870.772795554,0.069247373867454,3786.1796156009946,11964.32758529914,EY7648,2025-10-23,1,,False,0.0,465177.28,561.73,0.512471256323162,92.98766755772884,Distance_km,1.0,0.0,0.0,5168.63641597926,0.0,PASS,368.0,302,1902058.201080368,1521646.5608642944,182597.5873037153,0.12,,,,,,,,,,,,,,,,0.8219821383263355,182597.58730371532
OEDF,OMDB,B77W,GE90-115B,573.1578950522307,8656.437404144139,27354.34219709548,0.049082384266012,405.6942048999703,1281.9936874839066,EY9348,2026-08-07,1,,False,0.0,51584.21,542.78,0.5077257093503744,93.86609880349783,Distance_km,1.0,0.0,0.0,573.1578950522307,0.0,PASS,368.0,289,210922.1053792209,168737.68430337674,20248.52211640521,0.12,,,,,,,,,,,,,,,,0.784230473024225,20248.52211640521
EDDF,OMDB,B77W,GE90-115B,4843.202576645297,73147.17340934313,231145.0679735243,0.0249938430623733,3422.496182448945,10815.087936538668,EY5940,2026-02-18,1,,False,0.0,435888.23,541.89,0.5481741113728125,97.73353530890728,Distance_km,1.0,0.0,0.0,4843.202576645297,0.0,PASS,368.0,319,1782298.5482054693,1425838.8385643756,171100.66062772507,0.12,,,,,,,,,,,,,,,,0.8674599414429056,171100.66062772507
EGBB,OMDB,B77W,GE90-115B,5603.408765882395,84628.61220340214,267426.4145627508,0.0391534361084699,3961.154065463464,12517.246846864547,EY5627,2026-04-28,1,,False,0.0,504306.79,542.09,0.5266403583648024,97.06108119326603,Distance_km,1.0,0.0,0.0,5603.408765882395,0.0,PASS,368.0,321,2062054.4258447213,1649643.5406757772,197957.22488109325,0.12,,,,,,,,,,,,,,,,0.8731814291830703,197957.22488109325
DIAP,OMDB,B77W,GE90-115B,6678.659980829696,103809.94784320227,328039.4351845193,0.0473680795371734,4869.600851482787,15387.938690685609,EY8178,2026-08-11,1,,False,0.0,601079.4,559.12,0.5191146967889521,94.16563808741364,Distance_km,1.0,0.0,0.0,6678.659980829696,0.0,PASS,368.0,284,2457746.872945328,1966197.4983562627,235943.6998027515,0.12,,,,,,,,,,,,,,,,0.7703820987614848,235943.6998027515
VIDP,OMDB,B77W,GE90-115B,2183.5981570754825,33940.82217797798,107252.9980824104,0.0525111984498592,1602.6107208335447,5064.249877834001,EY4151,2027-06-07,1,,False,0.0,196523.83,562.8,0.5037024519398934,92.49506302760332,Distance_km,1.0,0.0,0.0,2183.5981570754825,0.0,PASS,368.0,287,803564.1218037775,642851.2974430221,77142.15569316265,0.12,,,,,,,,,,,,,,,,0.7789483463813074,77142.15569316265
OPKC,OMDB,B77W,GE90-115B,1188.274788606433,17946.58403083993,56711.20553745418,0.0645569805347426,845.369336791927,2671.3671042624896,EY3723,2027-06-08,1,,False,0.0,106944.73,545.55,0.5320644870219498,94.91091451608077,Distance_km,1.0,0.0,0.0,1188.274788606433,0.0,PASS,368.0,284,437285.1222071674,349828.09776573395,41979.37173188807,0.12,,,,,,,,,,,,,,,,0.7715745514547276,41979.37173188807
OPLA,OMDB,B77W,GE90-115B,1985.19567584466,30856.947375599582,97507.9537068947,0.0215311712571198,1467.36881678809,4636.885461050365,EY6896,2027-04-25,1,,False,0.0,178667.61,566.81,0.5203649951886207,95.14355679095834,Distance_km,1.0,0.0,0.0,1985.19567584466,0.0,PASS,368.0,280,730552.0087108349,584441.6069686679,70132.99283624016,0.12,,,,,,,,,,,,,,,,0.7610723086291157,70132.99283624016
VNKT,OMDB,A320,V2527-A5,2990.5455132406973,11145.939042290036,35221.16737363651,0.0391477613464474,527.6037685717205,1667.227908686637,EY1192,2027-06-08,1,,False,0.0,269149.1,135.29,0.1256877684988013,92.51261804640868,Distance_km,1.0,0.0,0.0,2990.5455132406973,0.0,PASS,150.0,129,448581.8269861046,358865.46158888366,43063.85539066604,0.12,,,,,,,,,,,,,,,,0.859024619060205,43063.85539066604
VOHS,OMDB,B77W,GE90-115B,2546.807816044138,38464.58825793909,121548.09889508752,0.0202442246334392,1802.4441214189724,5695.723423683953,EY7323,2025-07-14,1,,False,0.0,229212.7,542.71,0.517138841641081,94.92519165392775,Distance_km,1.0,0.0,0.0,2546.807816044138,0.0,PASS,368.0,312,937225.2763042428,749780.2210433943,89973.6265252073,0.1199999999999999,,,,,,,,,,,,,,,,0.8464883952603957,89973.62652520723
VRMM,OMDB,B77W,GE90-115B,3040.7766919697865,45925.02924803686,145123.09242379648,0.0566736863667069,2156.323194718305,6813.981295309844,EY7142,2025-05-02,1,,False,0.0,273669.9,543.79,0.5449914091740706,97.44130009588984,Distance_km,1.0,0.0,0.0,3040.7766919697865,0.0,PASS,368.0,307,1119005.8226448814,895204.6581159052,107424.55897390864,0.12,,,,,,,,,,,,,,,,0.8336446494863499,107424.55897390863
VRMM,OMDB,B77W,GE90-115B,3040.7766919697865,45925.02924803686,145123.09242379648,0.0524724586119527,2167.944995006132,6850.706184219376,EY9836,2027-01-24,1,,False,0.0,273669.9,546.72,0.5169523820856523,94.77993383474907,Distance_km,1.0,0.0,0.0,3040.7766919697865,0.0,PASS,368.0,322,1119005.8226448814,895204.6581159052,107424.55897390864,0.12,,,,,,,,,,,,,,,,0.8747003632982389,107424.55897390863
VOMM,OMDB,B77W,GE90-115B,2933.1724707086787,45591.8525682389,144070.25411563495,0.0258751577635506,2165.1771765762314,6841.959877980891,EY7035,2027-01-04,1,,False,0.0,263985.52,566.05,0.5328378254527998,94.4192455208035,Distance_km,1.0,0.0,0.0,2933.1724707086787,0.0,PASS,368.0,290,1079407.4692207938,863525.9753766351,103623.1170451962,0.12,,,,,,,,,,,,,,,,0.7883177834354025,103623.11704519621
VRMM,OMDB,B77W,GE90-115B,3040.7766919697865,45925.02924803686,145123.09242379648,0.0642692314256943,2172.091623698256,6863.809530886488,EY9011,2027-02-25,1,Low,False,0.0,273669.9,547.77,0.5203444611937164,95.44061860871864,Distance_km,1.0,0.0,0.0,3040.7766919697865,0.0,PASS,368.0,296,1119005.8226448814,895204.6581159052,107424.55897390864,0.12,,,,,,,,,,,,,,,,0.8044370626238841,107424.55897390863
VIDP,OMDB,B77W,GE90-115B,2183.5981570754825,32979.01141326143,104213.67606590613,0.0309746312028838,1568.0996464726306,4955.194882853513,EY1605,2025-05-05,1,,False,0.0,196523.83,550.68,0.5364491456822814,95.51052942321608,Distance_km,1.0,0.0,0.0,2183.5981570754825,0.0,PASS,368.0,290,803564.1218037775,642851.2974430221,77142.15569316265,0.12,,,,,,,,,,,,,,,,0.7868142747427926,77142.15569316265
HECA,OMDB,B77W,GE90-115B,2415.4452915944203,37544.54493240644,118640.76198640437,0.0629978759094067,1766.9154861084528,5583.452936102712,EY9420,2026-05-08,1,,False,0.0,217390.08,560.94,0.5069826298239659,93.66903007925455,Distance_km,1.0,0.0,0.0,2415.4452915944203,0.0,PASS,368.0,290,888883.8673067467,711107.0938453975,85332.8512614477,0.12,,,,,,,,,,,,,,,,0.7880091116915242,85332.8512614477
VIDP,OMDB,B77W,GE90-115B,2183.5981570754825,32979.01141326143,104213.67606590613,0.0691010843442173,1544.1710596896169,4879.58054861919,EY8198,2026-03-22,1,,False,0.0,196523.83,542.28,0.5088948098325301,93.18370392215782,Distance_km,1.0,0.0,0.0,2183.5981570754825,0.0,PASS,368.0,316,803564.1218037775,642851.2974430221,77142.15569316265,0.12,,,,,,,,,,,,,,,,0.8598581775462399,77142.15569316265
HECA,OMDB,B77W,GE90-115B,2415.4452915944203,37544.54493240644,118640.76198640437,0.0364658990837845,1774.4404427337452,5607.231799038635,EY1861,2026-03-07,1,,False,0.0,217390.08,563.33,0.5409849669466175,96.2674314240314,Distance_km,1.0,0.0,0.0,2415.4452915944203,0.0,PASS,368.0,291,888883.8673067467,711107.0938453975,85332.8512614477,0.12,,,,,,,,,,,,,,,,0.7904710029774821,85332.8512614477
WIII,OMDB,B77W,GE90-115B,6547.085129081878,101764.8102652115,321576.80043806834,0.0479007365831581,4838.219867043161,15288.77477985639,EY3815,2025-04-24,1,,False,0.0,589237.66,566.68,0.5095654570511449,93.63223120270284,Distance_km,1.0,0.0,0.0,6547.085129081878,0.0,PASS,368.0,292,2409327.327502131,1927461.8620017048,231295.4234402046,0.12,,,,,,,,,,,,,,,,0.7939336884130982,231295.42344020455
EGKK,OMDB,B77W,GE90-115B,5473.124598992566,82660.92276709054,261208.51594400613,0.0221143576710122,3866.8806543625474,12219.34286778565,EY5735,2025-05-20,1,,False,0.0,492581.21,541.78,0.5249830141443993,95.67118674735433,Distance_km,1.0,0.0,0.0,5473.124598992566,0.0,PASS,368.0,301,2014109.852429264,1611287.8819434114,193354.54583320933,0.12,,,,,,,,,,,,,,,,0.8188424102433203,193354.54583320935
VIDP,OMDB,B77W,GE90-115B,2183.5981570754825,33940.82217797798,107252.9980824104,0.0201074661505484,1590.0936112786662,5024.695811640586,EY7807,2025-04-05,1,,False,0.0,196523.83,558.41,0.5199819273491199,94.58036043656234,Distance_km,1.0,0.0,0.0,2183.5981570754825,0.0,PASS,368.0,320,803564.1218037775,642851.2974430221,77142.15569316265,0.12,,,,,,,,,,,,,,,,0.8684272182266571,77142.15569316265
VOBL,OMDB,B77W,GE90-115B,2695.157168672011,40705.11725711036,128628.17053246874,0.0201746388656912,1914.106661716692,6048.577051024746,EY4938,2025-10-03,1,,False,0.0,242564.15,544.61,0.5222232394050847,96.14613507900616,Distance_km,1.0,0.0,0.0,2695.157168672011,0.0,PASS,368.0,279,991817.8380713,793454.27045704,95214.5124548448,0.12,,,,,,,,,,,,,,,,0.7570523042581994,95214.51245484481
OERK,OMDB,B77W,GE90-115B,873.0082487769301,13185.094934704375,41664.89999366583,0.0206196160570748,618.5067741210092,1954.4814062223893,EY3328,2025-07-11,1,,False,0.0,78570.74,543.28,0.547135457351322,97.56785449737528,Distance_km,1.0,0.0,0.0,873.0082487769301,0.0,PASS,368.0,311,321267.0355499103,257013.62843992823,30841.63541279139,0.12,,,,,,,,,,,,,,,,0.844196918769159,30841.635412791387
EIDW,OMDB,B77W,GE90-115B,5918.530265880704,91994.8492621363,290703.7236683507,0.0267451167341358,4326.63552756197,13672.168267095827,EY8698,2026-06-14,1,,False,0.0,532667.72,560.58,0.529398791433267,97.79495999098349,Distance_km,1.0,0.0,0.0,5918.530265880704,0.0,PASS,368.0,295,2178019.137844099,1742415.3102752797,209089.8372330336,0.12,,,,,,,,,,,,,,,,0.8023757623664239,209089.83723303356
LTFM,OMDB,B77W,GE90-115B,3028.340480393419,45737.20441305712,144529.56594526052,0.0536419314833893,2163.655754536631,6837.152184335753,EY8955,2025-07-21,1,,False,0.0,272550.64,547.88,0.5235929313713388,92.5855974498316,Distance_km,1.0,0.0,0.0,3028.340480393419,0.0,PASS,368.0,285,1114429.296784778,891543.4374278226,106985.21249133872,0.12,,,,,,,,,,,,,,,,0.7752793480583431,106985.21249133871
RPLL,OMDB,B77W,GE90-115B,6906.037713866663,107344.20032424276,339207.6730246072,0.0691037785464481,5025.126164763577,15879.398680652906,EY3935,2026-04-16,1,,False,0.0,621543.39,557.98,0.5066463080454099,92.3372257524512,Distance_km,1.0,0.0,0.0,6906.037713866663,0.0,PASS,368.0,280,2541421.878702932,2033137.5029623453,243976.5003554815,0.12,,,,,,,,,,,,,,,,0.761709315178648,243976.50035548143
RPLL,OMDB,B77W,GE90-115B,6906.037713866663,107344.20032424276,339207.6730246072,0.0368811602711412,5099.466782278637,16114.315032000495,EY8811,2027-04-24,1,,False,0.0,621543.39,566.24,0.5025611137009657,92.8652880762602,Distance_km,1.0,0.0,0.0,6906.037713866663,0.0,PASS,368.0,291,2541421.878702932,2033137.5029623453,243976.5003554815,0.12,,,,,,,,,,,,,,,,0.790936151550119,243976.50035548143
VCBI,OMDB,B77W,GE90-115B,3288.155168291381,51109.5365687832,161506.13555735492,0.0263995562343275,2414.820381461582,7630.8324054186,EY9083,2027-04-12,1,,False,0.0,295933.97,563.16,0.5364928715601938,95.32427948081742,Distance_km,1.0,0.0,0.0,3288.155168291381,0.0,PASS,368.0,322,1210041.1019312283,968032.8815449828,116163.94578539793,0.12,,,,,,,,,,,,,,,,0.8749206204943436,116163.94578539793
OERK,OMDB,B77W,GE90-115B,873.0082487769301,13185.094934704375,41664.89999366583,0.0442558675725092,623.6495567148753,1970.732599219006,EY1320,2026-12-19,1,,False,0.0,78570.74,547.8,0.5352744000981232,95.28651507848068,Distance_km,1.0,0.0,0.0,873.0082487769301,0.0,PASS,368.0,294,321267.0355499103,257013.62843992823,30841.63541279139,0.12,,,,,,,,,,,,,,,,0.7984587199100703,30841.635412791387
EBBR,OMDB,B77W,GE90-115B,5147.621807784948,77744.83496425887,245673.6784870581,0.0333290416612193,3701.937031999313,11698.121021117828,EY6674,2026-07-24,1,,False,0.0,463285.96,551.47,0.5170203037871105,94.82846306134276,Distance_km,1.0,0.0,0.0,5147.621807784948,0.0,PASS,368.0,277,1894324.8252648609,1515459.8602118888,181855.18322542665,0.12,,,,,,,,,,,,,,,,0.7525541745177717,181855.18322542665
EDDF,OMDB,B77W,GE90-115B,4843.202576645297,73147.17340934313,231145.0679735243,0.0624814692632302,3478.3377125067173,10991.547171521226,EY3253,2026-10-30,1,,False,0.0,435888.23,550.73,0.5185311397990773,92.0666868623472,Distance_km,1.0,0.0,0.0,4843.202576645297,0.0,PASS,368.0,324,1782298.5482054693,1425838.8385643756,171100.66062772507,0.12,,,,,,,,,,,,,,,,0.8798046877699648,171100.66062772507
EDDH,OMDB,B77W,GE90-115B,4884.212668813798,73766.55124372235,233102.30193016265,0.0559003421259225,3461.449866761905,10938.181578967617,EY9289,2025-03-26,1,,False,0.0,439579.14,543.46,0.5109718581675904,93.3826928418544,Distance_km,1.0,0.0,0.0,4884.212668813798,0.0,PASS,368.0,279,1797390.2621234776,1437912.2096987823,172549.46516385386,0.12,,,,,,,,,,,,,,,,0.7579964778117304,172549.46516385386
VABB,OMDB,B77W,GE90-115B,1926.162367196581,29090.943535438622,91927.38157198606,0.0318196490316491,1364.018629203298,4310.298868282422,EY7833,2026-07-20,1,,False,42.56083433894367,173354.61,543.04,0.5290390815349622,96.0253238369622,Distance_km,0.9779,26.9,0.0,1883.6015328576373,26.9,PASS,368.0,293,708827.7511283418,567062.2009026735,68047.46410832083,0.12,,,,,,,,,,,,,,,,0.7959045708253636,68047.46410832083
EDDF,OMDB,B77W,GE90-115B,4843.202576645297,73147.17340934313,231145.0679735243,0.0551426609154052,3449.628540493208,10900.826187958535,EY9046,2026-12-29,1,,False,0.0,435888.23,546.19,0.5123399102103954,93.6985390614154,Distance_km,1.0,0.0,0.0,4843.202576645297,0.0,PASS,368.0,283,1782298.5482054693,1425838.8385643756,171100.66062772507,0.12,,,,,,,,,,,,,,,,0.7688857742495225,171100.66062772507
EDDF,OMDB,B77W,GE90-115B,4843.202576645297,73147.17340934313,231145.0679735243,0.0433317696408193,3423.8327157824847,10819.311381872652,EY6464,2025-03-14,1,,False,0.0,435888.23,542.1,0.5059093005990319,92.342212357357,Distance_km,1.0,0.0,0.0,4843.202576645297,0.0,PASS,368.0,308,1782298.5482054693,1425838.8385643756,171100.66062772507,0.12,,,,,,,,,,,,,,,,0.8381619411777983,171100.66062772507
LPPT,OMDB,B77W,GE90-115B,6137.792934575513,95402.96500189608,301473.36940599163,0.026380593077623,4529.507648273713,14313.244168544932,EY6514,2025-07-12,1,,False,0.0,552401.36,565.9,0.5451368504274449,96.93597377962568,Distance_km,1.0,0.0,0.0,6137.792934575513,0.0,PASS,368.0,300,2258707.7999237888,1806966.2399390312,216835.9487926837,0.12,,,,,,,,,,,,,,,,0.8147220426759432,216835.94879268375
LSGG,OMDB,B77W,GE90-115B,4919.418583337711,76465.12743889158,241629.8027068974,0.0606292730724918,3631.917284031588,11476.85861753982,EY7247,2026-06-06,1,,False,0.0,442747.67,566.14,0.5129730817467993,94.61973532422223,Distance_km,1.0,0.0,0.0,4919.418583337711,0.0,PASS,368.0,288,1810346.038668278,1448276.8309346223,173793.21971215468,0.12,,,,,,,,,,,,,,,,0.7821044540735761,173793.21971215468
VECC,OMDB,B77W,GE90-115B,3365.806645906652,50833.9757617544,160635.3634071439,0.0655145078313069,2388.847388103067,7548.757746405689,EY6152,2026-09-07,1,,False,0.0,302922.6,544.25,0.5148393202162503,93.56106377992614,Distance_km,1.0,0.0,0.0,3365.806645906652,0.0,PASS,368.0,277,1238616.845693648,990893.4765549186,118907.21718659022,0.12,,,,,,,,,,,,,,,,0.7521920697233936,118907.21718659022
OERK,OMDB,B77W,GE90-115B,873.0082487769301,13569.629391577411,42880.02887738463,0.0315568038815139,639.0158040710878,2019.2899408646372,EY2387,2026-05-21,1,,False,0.0,78570.74,561.3,0.5293920940663509,97.39416171201556,Distance_km,1.0,0.0,0.0,873.0082487769301,0.0,PASS,368.0,309,321267.0355499103,257013.62843992823,30841.63541279139,0.12,,,,,,,,,,,,,,,,0.8406013184664141,30841.635412791387
OKBK,OMDB,B77W,GE90-115B,853.9770187554841,13273.816907997005,41945.26142927054,0.034437412421647,620.5317850164521,1960.8804406519885,EY5661,2026-01-12,1,,False,0.0,76857.93,557.21,0.5006065449416647,92.24767619157024,Distance_km,1.0,0.0,0.0,853.9770187554841,0.0,PASS,368.0,287,314263.5429020182,251410.83432161456,30169.300118593743,0.12,,,,,,,,,,,,,,,,0.7789869665004101,30169.300118593746
VOHS,OMDB,B77W,GE90-115B,2546.807816044138,39586.38219479429,125092.96773554996,0.053671559275704,1854.4881283759464,5860.18248566799,EY5018,2026-01-17,1,,False,0.0,229212.7,558.38,0.5210874025636553,92.474164417024,Distance_km,1.0,0.0,0.0,2546.807816044138,0.0,PASS,368.0,297,937225.2763042428,749780.2210433943,89973.6265252073,0.1199999999999999,,,,,,,,,,,,,,,,0.8083750224870256,89973.62652520723
EIDW,OMDB,B77W,GE90-115B,5918.530265880704,89387.91075443543,282465.797984016,0.0291058757948888,4225.542496624465,13352.71428933331,EY8991,2027-02-02,1,,False,0.0,532667.72,547.48,0.520076104159116,95.3877614175632,Distance_km,1.0,0.0,0.0,5918.530265880704,0.0,PASS,368.0,324,2178019.137844099,1742415.3102752797,209089.8372330336,0.12,,,,,,,,,,,,,,,,0.8791613314698681,209089.83723303356
KMCO,OMDB,B77W,GE90-115B,12459.907342357326,193670.93624379413,612000.1585303894,0.0240212829888551,9148.3407889816,28908.756893181853,EY7755,2027-02-22,1,,False,0.0,1121391.66,563.03,0.5231182764546338,96.29196705630306,Distance_km,1.0,0.0,0.0,12459.907342357326,0.0,PASS,368.0,287,4585245.901987496,3668196.721589997,440183.6065907997,0.12,,,,,,,,,,,,,,,,0.780980126251562,440183.60659079964
VOBL,OMDB,B77W,GE90-115B,2695.157168672011,40705.11725711036,128628.17053246874,0.0683433922433302,1904.5784420959944,6018.467877023344,EY4443,2026-12-15,1,,False,0.0,242564.15,541.9,0.5100153321284895,93.82626483614663,Distance_km,1.0,0.0,0.0,2695.157168672011,0.0,PASS,368.0,278,991817.8380713,793454.27045704,95214.5124548448,0.12,,,,,,,,,,,,,,,,0.7549984339132491,95214.51245484481
