Origin,Destination,Aircraft_Code,Engine_Code,Distance_km,Fuel_Burn_kg,CO2_kg,Weather_Penalty_Index,Adjusted_Fuel_Burn_kg,Adjusted_CO2_kg,Callsign,FlightDate,Holding_Loop_Detected,Altitude_Drift,Unplanned_Reroute,Deviation_km,RTK,CO2_per_RTK,Predicted_CO2_per_RTK,esg_match_percent,SHAP_Top_Feature,route_efficiency_score,fuel_savings_if_alt_route,recommended_reroute_flag,suggested_reroute_distance_km,suggested_reroute_co2_saving_kg,ESG_Benchmark_Score,Seat_Count,Estimated_Passengers,ASK,RPK,Revenue,Yield_USD_per_RPK,callsign,number,aircraft_uid,typecode,origin,destination,firstseen,lastseen,day,latitude_1,longitude_1,altitude_1,latitude_2,longitude_2,altitude_2,load_factor
OPLA,OMDB,B77W,GE90-115B,1985.19567584466,29982.52706849813,94744.78553645407,0.0432113999185224,1420.4674940925117,4488.677281332338,EY7038,2027-04-29,1,,False,133.2301212088317,178667.61,548.69,0.5122448765772664,92.89270072284052,Distance_km,0.9329,84.2,0.0,1851.9655546358283,84.2,PASS,368.0,311,730552.0087108349,584441.6069686679,70132.99283624016,0.12,,,,,,,,,,,,,,,,0.8463168600122478
WMKK,OMDB,B77W,GE90-115B,5549.191601611598,83809.76718217536,264838.86429567414,0.040824774351319,3958.784582158393,12509.75927962052,EY5592,2025-06-12,1,,False,0.0,499427.24,547.06,0.5263355513954885,94.49343472454947,Distance_km,1.0,0.0,0.0,5549.191601611598,0.0,PASS,368.0,323,2042102.5093930685,1633682.007514455,196041.8409017345,0.1199999999999999,,,,,,,,,,,,,,,,0.8790502258283641
OBBI,OMDB,B77W,GE90-115B,487.057574374108,7356.059196217703,23245.147060047944,0.0484816017825998,349.58118211767663,1104.6765354918582,EY8476,2026-02-12,1,,False,0.0,43835.18,550.39,0.5302002068444247,96.37778441393036,Distance_km,1.0,0.0,0.0,487.057574374108,0.0,PASS,368.0,317,179237.18736967174,143389.74989573742,17206.76998748849,0.12,,,,,,,,,,,,,,,,0.8622834165805757
VTSP,OMDB,B77W,GE90-115B,4927.195819651711,74415.728299248,235153.7014256237,0.0335107280191232,3496.282355191455,11048.252242404997,EY4635,2025-09-25,1,,False,259.1326973987212,443447.62,544.14,0.520838522018851,92.0957530382305,Distance_km,0.9474,163.77,0.0,4668.063122252989,163.77,PASS,368.0,279,1813208.0616318288,1450566.4493054638,174067.97391665564,0.1199999999999999,,,,,,,,,,,,,,,,0.7575216035793727
OEDF,OMDB,B77W,GE90-115B,573.1578950522307,8656.437404144139,27354.34219709548,0.0317737746521715,405.18487370760187,1280.384200916022,EY2339,2025-12-31,1,,False,0.0,51584.21,542.1,0.52820295454187,93.76304510888671,Distance_km,1.0,0.0,0.0,573.1578950522307,0.0,PASS,368.0,323,210922.1053792209,168737.68430337674,20248.52211640521,0.12,,,,,,,,,,,,,,,,0.8764215533689341
LFPG,OMDB,B77W,GE90-115B,5238.6214414794895,81426.66645273767,257308.26599065104,0.0231683793752982,3839.565721306932,12133.027679329907,EY4541,2026-04-22,1,,False,0.0,471475.93,562.04,0.5334657891763075,94.39804207452482,Distance_km,1.0,0.0,0.0,5238.6214414794895,0.0,PASS,368.0,304,1927812.690464452,1542250.152371562,185070.01828458745,0.12,,,,,,,,,,,,,,,,0.8267575766209678
VOHS,OMDB,B77W,GE90-115B,2546.807816044138,38464.58825793909,121548.09889508752,0.039852710771934,1825.7405728717008,5769.340210274574,EY3996,2027-05-13,1,,False,0.0,229212.7,549.72,0.524784543365488,92.73159426105988,Distance_km,1.0,0.0,0.0,2546.807816044138,0.0,PASS,368.0,293,937225.2763042428,749780.2210433943,89973.6265252073,0.1199999999999999,,,,,,,,,,,,,,,,0.7956311726293591
VOHS,OMDB,B77W,GE90-115B,2546.807816044138,38464.58825793909,121548.09889508752,0.0440131258055069,1822.7376122647486,5759.850854756605,EY9735,2027-05-25,1,High,False,0.0,229212.7,548.82,0.508934661562295,93.84446320028924,Distance_km,1.0,0.0,0.0,2546.807816044138,0.0,PASS,368.0,307,937225.2763042428,749780.2210433943,89973.6265252073,0.1199999999999999,,,,,,,,,,,,,,,,0.8342885495427362
VCBI,OMDB,B77W,GE90-115B,3288.155168291381,49661.200927596976,156929.39493120645,0.0330985825701577,2360.7222980836627,7459.882461944375,EY7178,2026-09-16,1,,False,0.0,295933.97,550.55,0.5251627493317875,95.42645570062056,Distance_km,1.0,0.0,0.0,3288.155168291381,0.0,PASS,368.0,310,1210041.1019312283,968032.8815449828,116163.94578539793,0.12,,,,,,,,,,,,,,,,0.8415396197699277
HECA,OMDB,B77W,GE90-115B,2415.4452915944203,37544.54493240644,118640.76198640437,0.0282836516336628,1769.304935549551,5591.003596336581,EY8371,2026-11-18,1,,False,0.0,217390.08,561.7,0.5069826298239659,93.66903007925455,Distance_km,1.0,0.0,0.0,2415.4452915944203,0.0,PASS,368.0,278,888883.8673067467,711107.0938453975,85332.8512614477,0.12,,,,,,,,,,,,,,,,0.7553093168032928
VOBL,OMDB,B77W,GE90-115B,2695.157168672011,40705.11725711036,128628.17053246874,0.0357350039535678,1936.7048639361517,6119.9873700382395,EY4969,2026-02-15,1,,False,0.0,242564.15,551.04,0.5173837059589667,95.11499665340064,Distance_km,1.0,0.0,0.0,2695.157168672011,0.0,PASS,368.0,298,991817.8380713,793454.27045704,95214.5124548448,0.12,,,,,,,,,,,,,,,,0.8093270091130043
VIDP,OMDB,B77W,GE90-115B,2183.5981570754825,32979.01141326143,104213.67606590613,0.0399550615223487,1568.2727841579856,4955.741997939235,EY6787,2027-02-28,1,,False,0.0,196523.83,550.74,0.5057663716311724,93.07147992833038,Distance_km,1.0,0.0,0.0,2183.5981570754825,0.0,PASS,368.0,320,803564.1218037775,642851.2974430221,77142.15569316265,0.12,,,,,,,,,,,,,,,,0.8685266803473202
OERK,OMDB,A320,V2527-A5,873.0082487769301,3253.753096618017,10281.859785312936,0.0577903001396758,152.3251156018033,481.3473653016985,EY9186,2026-09-09,1,,False,0.0,78570.74,133.8,0.1308171220954291,97.1034608778657,Distance_km,1.0,0.0,0.0,873.0082487769301,0.0,PASS,150.0,124,130951.23731653953,104760.9898532316,12571.318782387792,0.1199999999999999,,,,,,,,,,,,,,,,0.825088872798194
OPIS,OMDB,B77W,GE90-115B,1925.5193500604628,29081.23200980729,91896.69315099104,0.0315865064822927,1370.790223621619,4331.697106644316,EY3619,2025-10-09,1,,False,0.0,173296.74,545.91,0.5306500069532343,94.11426852499385,Distance_km,1.0,0.0,0.0,1925.5193500604628,0.0,PASS,368.0,277,708591.1208222503,566872.8966578003,68024.74759893604,0.12,,,,,,,,,,,,,,,,0.7535752315654024
VOHS,OMDB,B77W,GE90-115B,2546.807816044138,38464.58825793909,121548.09889508752,0.0467005628043945,1824.0696577241067,5764.060118408177,EY1133,2025-05-15,1,,False,0.0,229212.7,549.22,0.5423568028119778,95.85919774456056,Distance_km,1.0,0.0,0.0,2546.807816044138,0.0,PASS,368.0,303,937225.2763042428,749780.2210433943,89973.6265252073,0.1199999999999999,,,,,,,,,,,,,,,,0.8236339105851199
OBBI,OMDB,B77W,GE90-115B,487.057574374108,7356.059196217703,23245.147060047944,0.0283076419222552,347.08064141565814,1096.77482687348,EY1113,2026-07-19,1,,False,28.38338165227047,43835.18,546.45,0.5228243014854377,93.82658714152024,Distance_km,0.9417,17.94,0.0,458.6741927218375,17.94,PASS,368.0,284,179237.18736967174,143389.74989573742,17206.76998748849,0.12,,,,,,,,,,,,,,,,0.7710502841458412
FVHA,OMDB,B77W,GE90-115B,5473.567897214555,82667.61792621361,261229.67264683504,0.0328095710218162,3878.799446041346,12257.006249490654,EY9098,2025-10-23,1,,False,0.0,492621.11,543.41,0.5134292889631085,93.69086780501137,Distance_km,1.0,0.0,0.0,5473.567897214555,0.0,PASS,368.0,320,2014272.986174956,1611418.3889399653,193370.20667279584,0.1199999999999999,,,,,,,,,,,,,,,,0.8698591054363972
EGBB,OMDB,B77W,GE90-115B,5603.408765882395,87096.74895863316,275225.7267092808,0.0660151448570878,4142.634803789963,13090.725979976283,EY8617,2026-10-11,1,High,False,0.0,504306.79,566.92,0.5362479045870948,97.8654931321443,Distance_km,1.0,0.0,0.0,5603.408765882395,0.0,PASS,368.0,324,2062054.4258447213,1649643.5406757772,197957.22488109325,0.12,,,,,,,,,,,,,,,,0.8796882619736044
OBBI,OMDB,B77W,GE90-115B,487.057574374108,7356.059196217703,23245.147060047944,0.0211378728158283,346.6837147311427,1095.520538550411,EY3903,2026-02-15,1,,True,26.50117554810659,43835.18,545.83,0.5118461775270997,93.83744819673512,Distance_km,0.9456,16.75,0.0,460.55639882600144,16.75,PASS,368.0,313,179237.18736967174,143389.74989573742,17206.76998748849,0.12,,,,,,,,,,,,,,,,0.8503395431337271
RPLL,OMDB,B77W,GE90-115B,6906.037713866663,104302.2938300408,329595.24850292894,0.0498964503829161,4912.665584652363,15524.023247501465,EY4765,2027-02-24,1,,False,0.0,621543.39,545.49,0.5094177251099951,93.5149914844946,Distance_km,1.0,0.0,0.0,6906.037713866663,0.0,PASS,368.0,299,2541421.878702932,2033137.5029623453,243976.5003554815,0.12,,,,,,,,,,,,,,,,0.8136652660572151
VOHS,OMDB,B77W,GE90-115B,2546.807816044138,39586.38219479429,125092.96773554996,0.0440317354554899,1880.6560984354596,5942.8732710560525,EY3353,2027-01-26,1,,False,0.0,229212.7,566.26,0.5210874025636553,92.474164417024,Distance_km,1.0,0.0,0.0,2546.807816044138,0.0,PASS,368.0,323,937225.2763042428,749780.2210433943,89973.6265252073,0.1199999999999999,,,,,,,,,,,,,,,,0.878652251489707
KSEA,OMDB,B77W,GE90-115B,11927.651420185806,185397.8006629352,585857.050094875,0.0665595313766258,8791.101570134653,27779.880961625502,EY6952,2025-12-11,1,Low,False,0.0,1073488.63,565.18,0.5016881548924437,92.20662493252112,Distance_km,1.0,0.0,0.0,11927.651420185806,0.0,PASS,368.0,316,4389375.722628376,3511500.578102702,421380.0693723242,0.12,,,,,,,,,,,,,,,,0.8591804304123869
KBOS,OMDB,B77W,GE90-115B,10702.117556465317,161634.7109916225,510765.6867335271,0.0333084268684023,7604.934298570529,24031.59238348287,EY5081,2026-02-13,1,,False,0.0,963190.58,544.91,0.5213833300061329,92.47108751121348,Distance_km,1.0,0.0,0.0,10702.117556465317,0.0,PASS,368.0,279,3938379.260779237,3150703.408623389,378084.4090348067,0.12,,,,,,,,,,,,,,,,0.7568428639144805
LEMD,OMDB,B77W,GE90-115B,5648.827179666825,85314.5691784598,269594.038603933,0.0201891475155623,4054.700649408894,12812.854052132107,EY7348,2025-10-06,1,,False,0.0,508394.45,550.43,0.5054223783681496,92.8121441565428,Distance_km,1.0,0.0,0.0,5648.827179666825,0.0,PASS,368.0,295,2078768.402117392,1663014.7216939137,199561.7666032696,0.12,,,,,,,,,,,,,,,,0.8007968375139851
VVNB,OMDB,B77W,GE90-115B,5144.178669435487,79958.69244774312,252669.46813486825,0.0238675185711795,3790.526762107359,11978.064568259255,EY2636,2025-09-08,1,,False,0.0,462976.08,565.05,0.5085235921084306,92.99389487508496,Distance_km,1.0,0.0,0.0,5144.178669435487,0.0,PASS,368.0,277,1893057.7503522595,1514446.2002818077,181733.5440338169,0.12,,,,,,,,,,,,,,,,0.7518640843844545
VIDP,OMDB,B77W,GE90-115B,2183.5981570754825,33940.82217797798,107252.9980824104,0.0625540987620951,1601.5788129711277,5060.989048988765,EY8724,2026-01-02,1,,False,0.0,196523.83,562.44,0.5184420399501076,95.29038638813948,Distance_km,1.0,0.0,0.0,2183.5981570754825,0.0,PASS,368.0,321,803564.1218037775,642851.2974430221,77142.15569316265,0.12,,,,,,,,,,,,,,,,0.872494083331466
OPIS,OMDB,B77W,GE90-115B,1925.5193500604628,29929.36665058686,94576.79861585448,0.0691863454381008,1403.2868257011714,4434.386369215701,EY9057,2027-05-15,1,,False,99.04229482478696,173296.74,558.86,0.5190861947879243,94.3149640145007,Distance_km,0.9486,62.59,0.0,1826.477055235676,62.59,PASS,368.0,308,708591.1208222503,566872.8966578003,68024.74759893604,0.12,,,,,,,,,,,,,,,,0.8356926201615675
OERK,OMDB,B77W,GE90-115B,873.0082487769301,13185.094934704375,41664.89999366583,0.0254034486788608,626.6381095795134,1980.176426271263,EY8454,2026-07-19,1,,False,0.0,78570.74,550.43,0.5014537783003367,92.55333423229108,Distance_km,1.0,0.0,0.0,873.0082487769301,0.0,PASS,368.0,321,321267.0355499103,257013.62843992823,30841.63541279139,0.12,,,,,,,,,,,,,,,,0.8713285908947508
OKBK,OMDB,B77W,GE90-115B,853.9770187554841,12897.665148206352,40756.62186833208,0.0662259349260785,606.5616785038884,1916.7349040722875,EY6929,2025-11-11,1,,False,0.0,76857.93,544.67,0.5112550503755755,93.91305046122424,Distance_km,1.0,0.0,0.0,853.9770187554841,0.0,PASS,368.0,288,314263.5429020182,251410.83432161456,30169.300118593743,0.12,,,,,,,,,,,,,,,,0.7814578032664532
EBBR,OMDB,B77W,GE90-115B,5147.621807784948,77744.83496425887,245673.6784870581,0.0212755201960054,3666.9522549980397,11587.569125793807,EY1673,2027-03-09,1,,False,0.0,463285.96,546.26,0.5048585543293201,92.57685845170964,Distance_km,1.0,0.0,0.0,5147.621807784948,0.0,PASS,368.0,298,1894324.8252648609,1515459.8602118888,181855.18322542665,0.12,,,,,,,,,,,,,,,,0.8101249681080552
VOBL,OMDB,B77W,GE90-115B,2695.157168672011,40705.11725711036,128628.17053246874,0.0375366689706339,1909.0685413096237,6032.6565905384105,EY1779,2026-03-27,1,,False,0.0,242564.15,543.17,0.5130137293065112,93.24154742237556,Distance_km,1.0,0.0,0.0,2695.157168672011,0.0,PASS,368.0,278,991817.8380713,793454.27045704,95214.5124548448,0.12,,,,,,,,,,,,,,,,0.7555398587204102
OPKC,OMDB,B77W,GE90-115B,1188.274788606433,17946.58403083993,56711.20553745418,0.0575325766376834,848.5601314631089,2681.4500154234247,EY4014,2026-09-19,1,,False,0.0,106944.73,547.6,0.5175515670757346,94.7522681827838,Distance_km,1.0,0.0,0.0,1188.274788606433,0.0,PASS,368.0,289,437285.1222071674,349828.09776573395,41979.37173188807,0.12,,,,,,,,,,,,,,,,0.7843762924076859
OPIS,OMDB,B77W,GE90-115B,1925.5193500604628,29081.23200980729,91896.69315099104,0.062715742304488,1370.790223621619,4331.697106644316,EY3619,2025-10-09,1,,False,0.0,173296.74,545.91,0.5243613522836077,96.49335439933206,Distance_km,1.0,0.0,0.0,1925.5193500604628,0.0,PASS,368.0,291,708591.1208222503,566872.8966578003,68024.74759893604,0.12,,,,,,,,,,,,,,,,0.7917591260572041
ULLI,OMDB,B77W,GE90-115B,4300.608105648133,64952.33719655113,205249.3855411016,0.0413509094881742,3048.7775681302305,9634.137115291529,EY2011,2025-05-26,1,,False,0.0,387054.73,543.62,0.5071066459705842,93.18098932081922,Distance_km,1.0,0.0,0.0,4300.608105648133,0.0,PASS,368.0,321,1582623.7828785127,1266099.0263028103,151931.88315633722,0.12,,,,,,,,,,,,,,,,0.8728610650382171
EGBB,OMDB,B77W,GE90-115B,5603.408765882395,84628.61220340214,267426.4145627508,0.0342397878549181,4007.5936053209184,12663.995792814101,EY5889,2027-01-12,1,,False,0.0,504306.79,548.44,0.5311225348930689,97.02068061139214,Distance_km,1.0,0.0,0.0,5603.408765882395,0.0,PASS,368.0,295,2062054.4258447213,1649643.5406757772,197957.22488109325,0.12,,,,,,,,,,,,,,,,0.802405002093686
RPLL,OMDB,B77W,GE90-115B,6906.037713866663,104302.2938300408,329595.24850292894,0.0400285587564837,4944.345036730483,15624.130316068327,EY5984,2025-07-06,1,,False,0.0,621543.39,549.01,0.5179990113856255,93.0475874091839,Distance_km,1.0,0.0,0.0,6906.037713866663,0.0,PASS,368.0,317,2541421.878702932,2033137.5029623453,243976.5003554815,0.12,,,,,,,,,,,,,,,,0.8623049560741805
VRMM,OMDB,B77W,GE90-115B,3040.7766919697865,45925.02924803686,145123.09242379648,0.0350874028288008,2177.445744752175,6880.728553416873,EY2229,2027-06-20,1,,False,0.0,273669.9,549.12,0.5207892023836797,94.93269630608826,Distance_km,1.0,0.0,0.0,3040.7766919697865,0.0,PASS,368.0,316,1119005.8226448814,895204.6581159052,107424.55897390864,0.12,,,,,,,,,,,,,,,,0.8584420092342088
LEMD,OMDB,B77W,GE90-115B,5648.827179666825,85314.5691784598,269594.038603933,0.0367256837523942,4014.959275126396,12687.271309399412,EY1635,2025-07-21,1,,False,0.0,508394.45,545.03,0.5089298094007232,93.85448077440526,Distance_km,1.0,0.0,0.0,5648.827179666825,0.0,PASS,368.0,284,2078768.402117392,1663014.7216939137,199561.7666032696,0.12,,,,,,,,,,,,,,,,0.770481715806588
ESSA,OMDB,B77W,GE90-115B,4785.109322222877,74377.48748848077,235032.86046359924,0.0477355684463159,3515.9566951734846,11110.423156748211,EY7076,2026-09-18,1,,False,0.0,430659.84,563.45,0.5271545658464288,96.205059890885,Distance_km,1.0,0.0,0.0,4785.109322222877,0.0,PASS,368.0,297,1760920.2305780188,1408736.1844624153,169048.34213548983,0.12,,,,,,,,,,,,,,,,0.8080322139674154
EHAM,OMDB,B77W,GE90-115B,5168.63641597926,80338.85215049174,253870.772795554,0.069247373867454,3786.1796156009946,11964.327585299141,EY7648,2025-10-23,1,,False,0.0,465177.28,561.73,0.512471256323162,92.98766755772884,Distance_km,1.0,0.0,0.0,5168.63641597926,0.0,PASS,368.0,302,1902058.201080368,1521646.5608642944,182597.5873037153,0.12,,,,,,,,,,,,,,,,0.8219821383263355
OEDF,OMDB,B77W,GE90-115B,573.1578950522307,8656.437404144139,27354.34219709548,0.049082384266012,405.6942048999703,1281.9936874839066,EY9348,2026-08-07,1,,False,0.0,51584.21,542.78,0.5077257093503744,93.86609880349783,Distance_km,1.0,0.0,0.0,573.1578950522307,0.0,PASS,368.0,289,210922.1053792209,168737.68430337674,20248.52211640521,0.12,,,,,,,,,,,,,,,,0.784230473024225
EDDF,OMDB,B77W,GE90-115B,4843.202576645297,73147.17340934313,231145.0679735243,0.0249938430623733,3422.4961824489455,10815.087936538668,EY5940,2026-02-18,1,,False,0.0,435888.23,541.89,0.5481741113728125,97.73353530890728,Distance_km,1.0,0.0,0.0,4843.202576645297,0.0,PASS,368.0,319,1782298.5482054693,1425838.8385643756,171100.66062772507,0.12,,,,,,,,,,,,,,,,0.8674599414429056
EGBB,OMDB,B77W,GE90-115B,5603.408765882395,84628.61220340214,267426.4145627508,0.0391534361084699,3961.1540654634637,12517.246846864547,EY5627,2026-04-28,1,,False,0.0,504306.79,542.09,0.5266403583648024,97.06108119326603,Distance_km,1.0,0.0,0.0,5603.408765882395,0.0,PASS,368.0,321,2062054.4258447213,1649643.5406757772,197957.22488109325,0.12,,,,,,,,,,,,,,,,0.8731814291830703
DIAP,OMDB,B77W,GE90-115B,6678.659980829696,103809.94784320227,328039.4351845193,0.0473680795371734,4869.600851482787,15387.938690685609,EY8178,2026-08-11,1,,False,0.0,601079.4,559.12,0.5191146967889521,94.16563808741364,Distance_km,1.0,0.0,0.0,6678.659980829696,0.0,PASS,368.0,284,2457746.872945328,1966197.4983562627,235943.6998027515,0.12,,,,,,,,,,,,,,,,0.7703820987614848
VIDP,OMDB,B77W,GE90-115B,2183.5981570754825,33940.82217797798,107252.9980824104,0.0525111984498592,1602.6107208335447,5064.249877834001,EY4151,2027-06-07,1,,False,0.0,196523.83,562.8,0.5037024519398934,92.49506302760332,Distance_km,1.0,0.0,0.0,2183.5981570754825,0.0,PASS,368.0,287,803564.1218037775,642851.2974430221,77142.15569316265,0.12,,,,,,,,,,,,,,,,0.7789483463813074
OPKC,OMDB,B77W,GE90-115B,1188.274788606433,17946.58403083993,56711.20553745418,0.0645569805347426,845.369336791927,2671.3671042624896,EY3723,2027-06-08,1,,False,0.0,106944.73,545.55,0.5320644870219498,94.91091451608077,Distance_km,1.0,0.0,0.0,1188.274788606433,0.0,PASS,368.0,284,437285.1222071674,349828.09776573395,41979.37173188807,0.12,,,,,,,,,,,,,,,,0.7715745514547276
OPLA,OMDB,B77W,GE90-115B,1985.19567584466,30856.947375599582,97507.9537068947,0.0215311712571198,1467.36881678809,4636.885461050365,EY6896,2027-04-25,1,,False,0.0,178667.61,566.81,0.5203649951886207,95.14355679095834,Distance_km,1.0,0.0,0.0,1985.19567584466,0.0,PASS,368.0,280,730552.0087108349,584441.6069686679,70132.99283624016,0.12,,,,,,,,,,,,,,,,0.7610723086291157
VNKT,OMDB,A320,V2527-A5,2990.5455132406973,11145.939042290036,35221.16737363651,0.0391477613464474,527.6037685717205,1667.227908686637,EY1192,2027-06-08,1,,False,0.0,269149.1,135.29,0.1256877684988013,92.51261804640868,Distance_km,1.0,0.0,0.0,2990.5455132406973,0.0,PASS,150.0,129,448581.8269861046,358865.46158888366,43063.85539066604,0.12,,,,,,,,,,,,,,,,0.859024619060205
VOHS,OMDB,B77W,GE90-115B,2546.807816044138,38464.58825793909,121548.09889508752,0.0202442246334392,1802.4441214189724,5695.723423683953,EY7323,2025-07-14,1,,False,0.0,229212.7,542.71,0.517138841641081,94.92519165392775,Distance_km,1.0,0.0,0.0,2546.807816044138,0.0,PASS,368.0,312,937225.2763042428,749780.2210433943,89973.6265252073,0.1199999999999999,,,,,,,,,,,,,,,,0.8464883952603957
VRMM,OMDB,B77W,GE90-115B,3040.7766919697865,45925.02924803686,145123.09242379648,0.0566736863667069,2156.323194718305,6813.9812953098435,EY7142,2025-05-02,1,,False,0.0,273669.9,543.79,0.5449914091740706,97.44130009588984,Distance_km,1.0,0.0,0.0,3040.7766919697865,0.0,PASS,368.0,307,1119005.8226448814,895204.6581159052,107424.55897390864,0.12,,,,,,,,,,,,,,,,0.8336446494863499
VRMM,OMDB,B77W,GE90-115B,3040.7766919697865,45925.02924803686,145123.09242379648,0.0524724586119527,2167.9449950061316,6850.706184219376,EY9836,2027-01-24,1,,False,0.0,273669.9,546.72,0.5169523820856523,94.77993383474907,Distance_km,1.0,0.0,0.0,3040.7766919697865,0.0,PASS,368.0,322,1119005.8226448814,895204.6581159052,107424.55897390864,0.12,,,,,,,,,,,,,,,,0.8747003632982389
VOMM,OMDB,B77W,GE90-115B,2933.1724707086787,45591.8525682389,144070.25411563495,0.0258751577635506,2165.1771765762314,6841.959877980891,EY7035,2027-01-04,1,,False,0.0,263985.52,566.05,0.5328378254527998,94.4192455208035,Distance_km,1.0,0.0,0.0,2933.1724707086787,0.0,PASS,368.0,290,1079407.4692207938,863525.9753766351,103623.1170451962,0.12,,,,,,,,,,,,,,,,0.7883177834354025
VRMM,OMDB,B77W,GE90-115B,3040.7766919697865,45925.02924803686,145123.09242379648,0.0642692314256943,2172.0916236982557,6863.809530886488,EY9011,2027-02-25,1,Low,False,0.0,273669.9,547.77,0.5203444611937164,95.44061860871864,Distance_km,1.0,0.0,0.0,3040.7766919697865,0.0,PASS,368.0,296,1119005.8226448814,895204.6581159052,107424.55897390864,0.12,,,,,,,,,,,,,,,,0.8044370626238841
VIDP,OMDB,B77W,GE90-115B,2183.5981570754825,32979.01141326143,104213.67606590613,0.0309746312028838,1568.0996464726306,4955.194882853513,EY1605,2025-05-05,1,,False,0.0,196523.83,550.68,0.5364491456822814,95.51052942321608,Distance_km,1.0,0.0,0.0,2183.5981570754825,0.0,PASS,368.0,290,803564.1218037775,642851.2974430221,77142.15569316265,0.12,,,,,,,,,,,,,,,,0.7868142747427926
HECA,OMDB,B77W,GE90-115B,2415.4452915944203,37544.54493240644,118640.76198640437,0.0629978759094067,1766.9154861084528,5583.452936102712,EY9420,2026-05-08,1,,False,0.0,217390.08,560.94,0.5069826298239659,93.66903007925455,Distance_km,1.0,0.0,0.0,2415.4452915944203,0.0,PASS,368.0,290,888883.8673067467,711107.0938453975,85332.8512614477,0.12,,,,,,,,,,,,,,,,0.7880091116915242
VIDP,OMDB,B77W,GE90-115B,2183.5981570754825,32979.01141326143,104213.67606590613,0.0691010843442173,1544.1710596896169,4879.58054861919,EY8198,2026-03-22,1,,False,0.0,196523.83,542.28,0.5088948098325301,93.18370392215782,Distance_km,1.0,0.0,0.0,2183.5981570754825,0.0,PASS,368.0,316,803564.1218037775,642851.2974430221,77142.15569316265,0.12,,,,,,,,,,,,,,,,0.8598581775462399
